dates,category,value,year,month,category2,heat
1995-08-15,angry_index,87.608305,1995,8,1994년_이후,정상
1995-08-16,angry_index,86.480861,1995,8,1994년_이후,정상
1995-08-17,angry_index,85.59741600000001,1995,8,1994년_이후,정상
1995-08-18,angry_index,85.238575,1995,8,1994년_이후,정상
1995-08-19,angry_index,80.16566,1995,8,1994년_이후,정상
1995-08-20,angry_index,81.133467,1995,8,1994년_이후,정상
1995-08-21,angry_index,83.111723,1995,8,1994년_이후,정상
1995-08-22,angry_index,83.05566,1995,8,1994년_이후,정상
1995-08-23,angry_index,77.52780000000001,1995,8,1994년_이후,정상
1995-08-24,angry_index,77.4622,1995,8,1994년_이후,정상
1995-08-25,angry_index,74.46952,1995,8,1994년_이후,정상
1995-08-26,angry_index,72.80145,1995,8,1994년_이후,정상
1995-08-27,angry_index,81.139662,1995,8,1994년_이후,정상
1995-08-28,angry_index,81.14508000000001,1995,8,1994년_이후,정상
1995-08-29,angry_index,81.00098,1995,8,1994년_이후,정상
1995-08-30,angry_index,75.755885,1995,8,1994년_이후,정상
1995-08-31,angry_index,82.66172700000001,1995,8,1994년_이후,정상
1996-07-01,angry_index,80.539525,1996,7,1994년_이후,정상
1996-07-02,angry_index,75.635024,1996,7,1994년_이후,정상
1996-07-03,angry_index,80.98104000000001,1996,7,1994년_이후,정상
1996-07-04,angry_index,74.42280500000001,1996,7,1994년_이후,정상
1996-07-05,angry_index,79.077805,1996,7,1994년_이후,정상
1996-07-06,angry_index,73.99808,1996,7,1994년_이후,정상
1996-07-07,angry_index,76.969615,1996,7,1994년_이후,정상
1996-07-08,angry_index,75.66316,1996,7,1994년_이후,정상
1996-07-09,angry_index,76.71550400000001,1996,7,1994년_이후,정상
1996-07-10,angry_index,77.07916499999999,1996,7,1994년_이후,정상
1996-07-11,angry_index,75.631728,1996,7,1994년_이후,정상
1996-07-12,angry_index,79.361575,1996,7,1994년_이후,정상
1996-07-13,angry_index,77.95456,1996,7,1994년_이후,정상
1996-07-14,angry_index,76.60352,1996,7,1994년_이후,정상
1996-07-15,angry_index,77.37249,1996,7,1994년_이후,정상
1996-07-16,angry_index,75.5161,1996,7,1994년_이후,정상
1996-07-17,angry_index,79.803665,1996,7,1994년_이후,정상
1996-07-18,angry_index,86.734825,1996,7,1994년_이후,정상
1996-07-19,angry_index,85.32300000000001,1996,7,1994년_이후,정상
1996-07-20,angry_index,76.80994000000001,1996,7,1994년_이후,정상
1996-07-21,angry_index,80.757466,1996,7,1994년_이후,정상
1996-07-22,angry_index,77.2556,1996,7,1994년_이후,정상
1996-07-23,angry_index,83.1659,1996,7,1994년_이후,정상
1996-07-24,angry_index,81.840925,1996,7,1994년_이후,정상
1996-07-25,angry_index,82.61304,1996,7,1994년_이후,정상
1996-07-26,angry_index,79.2327,1996,7,1994년_이후,정상
1996-07-27,angry_index,77.872875,1996,7,1994년_이후,정상
1996-07-28,angry_index,82.4708,1996,7,1994년_이후,정상
1996-07-29,angry_index,85.204805,1996,7,1994년_이후,정상
1996-07-30,angry_index,84.563175,1996,7,1994년_이후,정상
1996-07-31,angry_index,87.49564000000001,1996,7,1994년_이후,정상
1996-08-01,angry_index,88.62486799999999,1996,8,1994년_이후,정상
1996-08-02,angry_index,86.942512,1996,8,1994년_이후,정상
1996-08-03,angry_index,87.781008,1996,8,1994년_이후,정상
1996-08-04,angry_index,84.67652,1996,8,1994년_이후,정상
1996-08-05,angry_index,85.91689,1996,8,1994년_이후,정상
1996-08-06,angry_index,85.22024,1996,8,1994년_이후,정상
1996-08-07,angry_index,82.22332499999999,1996,8,1994년_이후,정상
1996-08-08,angry_index,84.493056,1996,8,1994년_이후,정상
1996-08-09,angry_index,86.31633500000001,1996,8,1994년_이후,정상
1996-08-10,angry_index,83.27865600000001,1996,8,1994년_이후,정상
1996-08-11,angry_index,85.824636,1996,8,1994년_이후,정상
1996-08-12,angry_index,85.22844,1996,8,1994년_이후,정상
1996-08-13,angry_index,85.50592,1996,8,1994년_이후,정상
1996-08-14,angry_index,86.71565,1996,8,1994년_이후,정상
1996-08-15,angry_index,81.299225,1996,8,1994년_이후,정상
1996-08-16,angry_index,81.76523499999999,1996,8,1994년_이후,정상
1996-08-17,angry_index,84.25168500000001,1996,8,1994년_이후,정상
1996-08-18,angry_index,84.02924999999999,1996,8,1994년_이후,정상
1996-08-19,angry_index,85.336738,1996,8,1994년_이후,정상
1996-08-20,angry_index,85.278825,1996,8,1994년_이후,정상
1996-08-21,angry_index,86.13355999999999,1996,8,1994년_이후,정상
1996-08-22,angry_index,81.76348999999999,1996,8,1994년_이후,정상
1996-08-23,angry_index,76.14946,1996,8,1994년_이후,정상
1996-08-24,angry_index,75.26166799999999,1996,8,1994년_이후,정상
1996-08-25,angry_index,70.23286,1996,8,1994년_이후,정상
1996-08-26,angry_index,67.57650000000001,1996,8,1994년_이후,정상
1996-08-27,angry_index,68.98089999999999,1996,8,1994년_이후,정상
1996-08-28,angry_index,71.66364999999999,1996,8,1994년_이후,정상
1996-08-29,angry_index,77.40807000000001,1996,8,1994년_이후,정상
1996-08-30,angry_index,72.15402,1996,8,1994년_이후,정상
1996-08-31,angry_index,77.753717,1996,8,1994년_이후,정상
1997-07-01,angry_index,73.36639,1997,7,1994년_이후,정상
1997-07-02,angry_index,82.03077099999999,1997,7,1994년_이후,정상
1997-07-03,angry_index,78.38715,1997,7,1994년_이후,정상
1997-07-04,angry_index,76.34844,1997,7,1994년_이후,정상
1997-07-05,angry_index,73.531601,1997,7,1994년_이후,정상
1997-07-06,angry_index,73.01175,1997,7,1994년_이후,정상
1997-07-07,angry_index,78.346004,1997,7,1994년_이후,정상
1997-07-08,angry_index,81.283855,1997,7,1994년_이후,정상
1997-07-09,angry_index,82.08919,1997,7,1994년_이후,정상
1997-07-10,angry_index,85.324403,1997,7,1994년_이후,정상
1997-07-11,angry_index,84.88993099999999,1997,7,1994년_이후,정상
1997-07-12,angry_index,75.528544,1997,7,1994년_이후,정상
1997-07-13,angry_index,83.577314,1997,7,1994년_이후,정상
1997-07-14,angry_index,83.1202,1997,7,1994년_이후,정상
1997-07-15,angry_index,75.013248,1997,7,1994년_이후,정상
1997-07-16,angry_index,81.93821399999999,1997,7,1994년_이후,정상
1997-07-17,angry_index,83.64129,1997,7,1994년_이후,정상
1997-07-18,angry_index,83.97532,1997,7,1994년_이후,정상
1997-07-19,angry_index,86.10661999999999,1997,7,1994년_이후,정상
1997-07-20,angry_index,85.677585,1997,7,1994년_이후,정상
1997-07-21,angry_index,85.736828,1997,7,1994년_이후,정상
1997-07-22,angry_index,88.942715,1997,7,1994년_이후,정상
1997-07-23,angry_index,90.245384,1997,7,1994년_이후,정상
1997-07-24,angry_index,88.05666,1997,7,1994년_이후,정상
1997-07-25,angry_index,87.29656800000001,1997,7,1994년_이후,정상
1997-07-26,angry_index,87.611157,1997,7,1994년_이후,정상
1997-07-27,angry_index,85.58525399999999,1997,7,1994년_이후,정상
1997-07-28,angry_index,87.756349,1997,7,1994년_이후,정상
1997-07-29,angry_index,87.70107200000001,1997,7,1994년_이후,정상
1997-07-30,angry_index,86.21428399999999,1997,7,1994년_이후,정상
1997-07-31,angry_index,85.79378,1997,7,1994년_이후,정상
1997-08-01,angry_index,88.237384,1997,8,1994년_이후,정상
1997-08-02,angry_index,84.703952,1997,8,1994년_이후,정상
1997-08-03,angry_index,81.66932,1997,8,1994년_이후,정상
1997-08-04,angry_index,74.10830200000001,1997,8,1994년_이후,정상
1997-08-05,angry_index,84.11225,1997,8,1994년_이후,정상
1997-08-06,angry_index,85.719176,1997,8,1994년_이후,정상
1997-08-07,angry_index,85.395644,1997,8,1994년_이후,정상
1997-08-08,angry_index,88.106611,1997,8,1994년_이후,정상
1997-08-09,angry_index,85.35627,1997,8,1994년_이후,정상
1997-08-10,angry_index,83.063867,1997,8,1994년_이후,정상
1997-08-11,angry_index,82.83329,1997,8,1994년_이후,정상
1997-08-12,angry_index,82.818528,1997,8,1994년_이후,정상
1997-08-13,angry_index,84.14712,1997,8,1994년_이후,정상
1997-08-14,angry_index,83.687895,1997,8,1994년_이후,정상
1997-08-15,angry_index,82.618712,1997,8,1994년_이후,정상
1997-08-16,angry_index,82.631089,1997,8,1994년_이후,정상
1997-08-17,angry_index,83.316256,1997,8,1994년_이후,정상
1997-08-18,angry_index,86.861456,1997,8,1994년_이후,정상
1997-08-19,angry_index,81.855434,1997,8,1994년_이후,정상
1997-08-20,angry_index,86.297866,1997,8,1994년_이후,정상
1997-08-21,angry_index,81.318944,1997,8,1994년_이후,정상
1997-08-22,angry_index,79.35294400000001,1997,8,1994년_이후,정상
1997-08-23,angry_index,82.489722,1997,8,1994년_이후,정상
1997-08-24,angry_index,84.12530000000001,1997,8,1994년_이후,정상
1997-08-25,angry_index,81.61088000000001,1997,8,1994년_이후,정상
1997-08-26,angry_index,81.125439,1997,8,1994년_이후,정상
1997-08-27,angry_index,83.399244,1997,8,1994년_이후,정상
1997-08-28,angry_index,81.5956,1997,8,1994년_이후,정상
1997-08-29,angry_index,83.979824,1997,8,1994년_이후,정상
1997-08-30,angry_index,83.55861,1997,8,1994년_이후,정상
1997-08-31,angry_index,83.04920200000001,1997,8,1994년_이후,정상
1998-07-01,angry_index,72.96742,1998,7,1994년_이후,정상
1998-07-02,angry_index,72.006,1998,7,1994년_이후,정상
1998-07-03,angry_index,77.400996,1998,7,1994년_이후,정상
1998-07-04,angry_index,81.30743,1998,7,1994년_이후,정상
1998-07-05,angry_index,81.4821,1998,7,1994년_이후,정상
1998-07-06,angry_index,81.125006,1998,7,1994년_이후,정상
1998-07-07,angry_index,81.040828,1998,7,1994년_이후,정상
1998-07-08,angry_index,77.2556,1998,7,1994년_이후,정상
1998-07-09,angry_index,75.33301700000001,1998,7,1994년_이후,정상
1998-07-10,angry_index,75.30476200000001,1998,7,1994년_이후,정상
1998-07-11,angry_index,80.335846,1998,7,1994년_이후,정상
1998-07-12,angry_index,81.774188,1998,7,1994년_이후,정상
1998-07-13,angry_index,79.634258,1998,7,1994년_이후,정상
1998-07-14,angry_index,81.520258,1998,7,1994년_이후,정상
1998-07-15,angry_index,76.927916,1998,7,1994년_이후,정상
1998-07-16,angry_index,76.23885,1998,7,1994년_이후,정상
1998-07-17,angry_index,80.46875399999999,1998,7,1994년_이후,정상
1998-07-18,angry_index,79.86259000000001,1998,7,1994년_이후,정상
1998-07-19,angry_index,72.797852,1998,7,1994년_이후,정상
1998-07-20,angry_index,81.381366,1998,7,1994년_이후,정상
1998-07-21,angry_index,82.8276,1998,7,1994년_이후,정상
1998-07-22,angry_index,81.861285,1998,7,1994년_이후,정상
1998-07-23,angry_index,81.74041600000001,1998,7,1994년_이후,정상
1998-07-24,angry_index,79.82363000000001,1998,7,1994년_이후,정상
1998-07-25,angry_index,81.42833999999999,1998,7,1994년_이후,정상
1998-07-26,angry_index,81.444248,1998,7,1994년_이후,정상
1998-07-27,angry_index,81.706016,1998,7,1994년_이후,정상
1998-07-28,angry_index,83.73738800000001,1998,7,1994년_이후,정상
1998-07-29,angry_index,83.699989,1998,7,1994년_이후,정상
1998-07-30,angry_index,85.04644,1998,7,1994년_이후,정상
1998-07-31,angry_index,78.99653,1998,7,1994년_이후,정상
1998-08-01,angry_index,80.10517999999999,1998,8,1994년_이후,정상
1998-08-02,angry_index,84.66408,1998,8,1994년_이후,정상
1998-08-03,angry_index,81.75083599999999,1998,8,1994년_이후,정상
1998-08-04,angry_index,82.131105,1998,8,1994년_이후,정상
1998-08-05,angry_index,82.166275,1998,8,1994년_이후,정상
1998-08-06,angry_index,79.20470800000001,1998,8,1994년_이후,정상
1998-08-07,angry_index,84.814112,1998,8,1994년_이후,정상
1998-08-08,angry_index,76.794555,1998,8,1994년_이후,정상
1998-08-09,angry_index,82.341166,1998,8,1994년_이후,정상
1998-08-10,angry_index,76.23635999999999,1998,8,1994년_이후,정상
1998-08-11,angry_index,83.21883,1998,8,1994년_이후,정상
1998-08-12,angry_index,81.331355,1998,8,1994년_이후,정상
1998-08-13,angry_index,82.21955,1998,8,1994년_이후,정상
1998-08-14,angry_index,84.03468000000001,1998,8,1994년_이후,정상
1998-08-15,angry_index,77.135928,1998,8,1994년_이후,정상
1998-08-16,angry_index,83.172378,1998,8,1994년_이후,정상
1998-08-17,angry_index,80.295142,1998,8,1994년_이후,정상
1998-08-18,angry_index,81.24398400000001,1998,8,1994년_이후,정상
1998-08-19,angry_index,80.65514,1998,8,1994년_이후,정상
1998-08-20,angry_index,81.893688,1998,8,1994년_이후,정상
1998-08-21,angry_index,82.052025,1998,8,1994년_이후,정상
1998-08-22,angry_index,82.512565,1998,8,1994년_이후,정상
1998-08-23,angry_index,79.28938,1998,8,1994년_이후,정상
1998-08-24,angry_index,75.89424,1998,8,1994년_이후,정상
1998-08-25,angry_index,79.48729,1998,8,1994년_이후,정상
1998-08-26,angry_index,80.53986,1998,8,1994년_이후,정상
1998-08-27,angry_index,76.90298000000001,1998,8,1994년_이후,정상
1998-08-28,angry_index,79.598122,1998,8,1994년_이후,정상
1998-08-29,angry_index,80.40492499999999,1998,8,1994년_이후,정상
1998-08-30,angry_index,79.99860899999999,1998,8,1994년_이후,정상
1998-08-31,angry_index,80.73969600000001,1998,8,1994년_이후,정상
1999-07-01,angry_index,81.540218,1999,7,1994년_이후,정상
1999-07-02,angry_index,80.687,1999,7,1994년_이후,정상
1999-07-03,angry_index,82.254672,1999,7,1994년_이후,정상
1999-07-04,angry_index,82.737867,1999,7,1994년_이후,정상
1999-07-05,angry_index,82.807135,1999,7,1994년_이후,정상
1999-07-06,angry_index,83.181559,1999,7,1994년_이후,정상
1999-07-07,angry_index,84.15176199999999,1999,7,1994년_이후,정상
1999-07-08,angry_index,80.3193,1999,7,1994년_이후,정상
1999-07-09,angry_index,76.94878,1999,7,1994년_이후,정상
1999-07-10,angry_index,73.52216200000001,1999,7,1994년_이후,정상
1999-07-11,angry_index,79.278508,1999,7,1994년_이후,정상
1999-07-12,angry_index,78.710619,1999,7,1994년_이후,정상
1999-07-13,angry_index,81.75524,1999,7,1994년_이후,정상
1999-07-14,angry_index,83.58948,1999,7,1994년_이후,정상
1999-07-15,angry_index,77.805676,1999,7,1994년_이후,정상
1999-07-16,angry_index,80.73964000000001,1999,7,1994년_이후,정상
1999-07-17,angry_index,81.550752,1999,7,1994년_이후,정상
1999-07-18,angry_index,83.322115,1999,7,1994년_이후,정상
1999-07-19,angry_index,85.358965,1999,7,1994년_이후,정상
1999-07-20,angry_index,87.42838499999999,1999,7,1994년_이후,정상
1999-07-21,angry_index,86.569688,1999,7,1994년_이후,정상
1999-07-22,angry_index,81.978075,1999,7,1994년_이후,정상
1999-07-23,angry_index,80.85548,1999,7,1994년_이후,정상
1999-07-24,angry_index,81.159002,1999,7,1994년_이후,정상
1999-07-25,angry_index,83.81722400000001,1999,7,1994년_이후,정상
1999-07-26,angry_index,87.262324,1999,7,1994년_이후,정상
1999-07-27,angry_index,81.88195,1999,7,1994년_이후,정상
1999-07-28,angry_index,80.559136,1999,7,1994년_이후,정상
1999-07-29,angry_index,79.414339,1999,7,1994년_이후,정상
1999-07-30,angry_index,85.01198,1999,7,1994년_이후,정상
1999-07-31,angry_index,78.90952,1999,7,1994년_이후,정상
1999-08-01,angry_index,75.98635,1999,8,1994년_이후,정상
1999-08-02,angry_index,73.27772999999999,1999,8,1994년_이후,정상
1999-08-03,angry_index,75.337996,1999,8,1994년_이후,정상
1999-08-04,angry_index,79.748896,1999,8,1994년_이후,정상
1999-08-05,angry_index,84.204199,1999,8,1994년_이후,정상
1999-08-06,angry_index,85.42975,1999,8,1994년_이후,정상
1999-08-07,angry_index,85.77989,1999,8,1994년_이후,정상
1999-08-08,angry_index,85.55910600000001,1999,8,1994년_이후,정상
1999-08-09,angry_index,83.89395200000001,1999,8,1994년_이후,정상
1999-08-10,angry_index,88.15124800000001,1999,8,1994년_이후,정상
1999-08-11,angry_index,86.9513,1999,8,1994년_이후,정상
1999-08-12,angry_index,85.852156,1999,8,1994년_이후,정상
1999-08-13,angry_index,84.491867,1999,8,1994년_이후,정상
1999-08-14,angry_index,85.671924,1999,8,1994년_이후,정상
1999-08-15,angry_index,86.66347999999999,1999,8,1994년_이후,정상
1999-08-16,angry_index,86.89072200000001,1999,8,1994년_이후,정상
1999-08-17,angry_index,89.28873999999999,1999,8,1994년_이후,정상
1999-08-18,angry_index,83.66764,1999,8,1994년_이후,정상
1999-08-19,angry_index,82.052328,1999,8,1994년_이후,정상
1999-08-20,angry_index,81.279802,1999,8,1994년_이후,정상
1999-08-21,angry_index,78.267712,1999,8,1994년_이후,정상
1999-08-22,angry_index,76.310903,1999,8,1994년_이후,정상
1999-08-23,angry_index,80.907585,1999,8,1994년_이후,정상
1999-08-24,angry_index,81.246263,1999,8,1994년_이후,정상
1999-08-25,angry_index,79.641478,1999,8,1994년_이후,정상
1999-08-26,angry_index,80.70378,1999,8,1994년_이후,정상
1999-08-27,angry_index,75.76772,1999,8,1994년_이후,정상
1999-08-28,angry_index,80.329168,1999,8,1994년_이후,정상
1999-08-29,angry_index,78.72355200000001,1999,8,1994년_이후,정상
1999-08-30,angry_index,81.71592899999999,1999,8,1994년_이후,정상
1999-08-31,angry_index,80.228586,1999,8,1994년_이후,정상
2000-07-01,angry_index,82.76827,2e3,7,1994년_이후,정상
2000-07-02,angry_index,86.51357999999999,2e3,7,1994년_이후,정상
2000-07-03,angry_index,86.171032,2e3,7,1994년_이후,정상
2000-07-04,angry_index,86.861456,2e3,7,1994년_이후,정상
2000-07-05,angry_index,86.97204599999999,2e3,7,1994년_이후,정상
2000-07-06,angry_index,87.262324,2e3,7,1994년_이후,정상
2000-07-07,angry_index,85.045218,2e3,7,1994년_이후,정상
2000-07-08,angry_index,82.65588,2e3,7,1994년_이후,정상
2000-07-09,angry_index,81.702335,2e3,7,1994년_이후,정상
2000-07-10,angry_index,85.63024,2e3,7,1994년_이후,정상
2000-07-11,angry_index,80.57235800000001,2e3,7,1994년_이후,정상
2000-07-12,angry_index,80.97853,2e3,7,1994년_이후,정상
2000-07-13,angry_index,84.37449000000001,2e3,7,1994년_이후,정상
2000-07-14,angry_index,82.617674,2e3,7,1994년_이후,정상
2000-07-15,angry_index,83.204564,2e3,7,1994년_이후,정상
2000-07-16,angry_index,80.73325600000001,2e3,7,1994년_이후,정상
